Date,Headline,URL
"JAN 20, 2022",Fast-paced Momentum Stock Alcoa (AA) Is Still Trading at a Bargain,https://www.nasdaq.com/articles/fast-paced-momentum-stock-alcoa-aa-is-still-trading-at-a-bargain
"JAN 19, 2022",Alcoa (AA) Q4 Earnings and Revenues Surpass Estimates,https://www.nasdaq.com/articles/alcoa-aa-q4-earnings-and-revenues-surpass-estimates
"JAN 19, 2022",Alcoa Q4 Profit Trumps Wall Street Estimates,https://www.nasdaq.com/articles/alcoa-q4-profit-trumps-wall-street-estimates
"JAN 19, 2022","Alcoa Corp. Q4 Loss Decreases, beats estimates",https://www.nasdaq.com/articles/alcoa-corp.-q4-loss-decreases-beats-estimates
"JAN 19, 2022","After-Hours Earnings Report for January 19, 2022 : KMI, DFS, UAL, AA, PACW, WTFC, UMPQ, FNB, FUL, COLB, EGBN, PFBC",https://www.nasdaq.com/articles/after-hours-earnings-report-for-january-19-2022-%3A-kmi-dfs-ual-aa-pacw-wtfc-umpq-fnb-ful
"JAN 19, 2022",Alcoa (AA) Q4 Earnings: What to Expect,https://www.nasdaq.com/articles/alcoa-aa-q4-earnings%3A-what-to-expect
"JAN 19, 2022",Alcoa Q4 21 Earnings Conference Call At 5:00 PM ET,https://www.nasdaq.com/articles/alcoa-q4-21-earnings-conference-call-at-5%3A00-pm-et
"JAN 16, 2022","Weekly Preview: Earnings To Watch This Week (AA, BAC, NFLX, UAL)",https://www.nasdaq.com/articles/weekly-preview%3A-earnings-to-watch-this-week-aa-bac-nflx-ual
"JAN 14, 2022",Alcoa (AA) Outpaces Stock Market Gains: What You Should Know,https://www.nasdaq.com/articles/alcoa-aa-outpaces-stock-market-gains%3A-what-you-should-know-0
"JAN 14, 2022",How Alcoa (AA) Stock Stands Out in a Strong Industry,https://www.nasdaq.com/articles/how-alcoa-aa-stock-stands-out-in-a-strong-industry
"JAN 12, 2022",Alcoa (AA) Reports Next Week: Wall Street Expects Earnings Growth,https://www.nasdaq.com/articles/alcoa-aa-reports-next-week%3A-wall-street-expects-earnings-growth
"JAN 12, 2022",Alcoa Corp Shares Close in on 52-Week High - Market Mover,https://www.nasdaq.com/articles/alcoa-corp-shares-close-in-on-52-week-high-market-mover-2
"JAN 11, 2022",GRAPHIC-Power fuels aluminium's price surge to record in Europe,https://www.nasdaq.com/articles/graphic-power-fuels-aluminiums-price-surge-to-record-in-europe
"JAN 6, 2022",COLUMN-Europe's power crunch sparks aluminium smelter meltdown: Andy Home,https://www.nasdaq.com/articles/column-europes-power-crunch-sparks-aluminium-smelter-meltdown%3A-andy-home-0
"JAN 6, 2022",METALS-Shanghai aluminium scales over 2-month peak on supply worries,https://www.nasdaq.com/articles/metals-shanghai-aluminium-scales-over-2-month-peak-on-supply-worries
"JAN 5, 2022",METALS-Copper prices slip as U.S. Fed's hawkish signal lifts dollar,https://www.nasdaq.com/articles/metals-copper-prices-slip-as-u.s.-feds-hawkish-signal-lifts-dollar
"JAN 5, 2022","South32, Alcoa to restart Alumar aluminium smelter in Brazil",https://www.nasdaq.com/articles/south32-alcoa-to-restart-alumar-aluminium-smelter-in-brazil
"JAN 5, 2022",Japan Q1 aluminium premium falls 20% to $177/T -sources,https://www.nasdaq.com/articles/japan-q1-aluminium-premium-falls-20-to-%24177-t-sources
"JAN 4, 2022","Noteworthy Tuesday Option Activity: CVX, ISEE, AA",https://www.nasdaq.com/articles/noteworthy-tuesday-option-activity%3A-cvx-isee-aa
"DEC 30, 2021",3 Metal Stocks That Are Heating Up,https://www.nasdaq.com/articles/3-metal-stocks-that-are-heating-up
"DEC 30, 2021",Alcoa signs renewable energy deals for Spanish plant,https://www.nasdaq.com/articles/alcoa-signs-renewable-energy-deals-for-spanish-plant
"DEC 30, 2021",Norway's Hydro to cut Slovakia aluminium output due to power cost,https://www.nasdaq.com/articles/norways-hydro-to-cut-slovakia-aluminium-output-due-to-power-cost
"DEC 30, 2021",METALS-Copper range-bound ahead of New Year holiday,https://www.nasdaq.com/articles/metals-copper-range-bound-ahead-of-new-year-holiday
"DEC 29, 2021","METALS-Copper slips in range-bound trade, aluminium shines on supply worries",https://www.nasdaq.com/articles/metals-copper-slips-in-range-bound-trade-aluminium-shines-on-supply-worries
"DEC 29, 2021",Alcoa To Curtail Aluminum Smelter In Spain For Two Years Due To High Energy Prices,https://www.nasdaq.com/articles/alcoa-to-curtail-aluminum-smelter-in-spain-for-two-years-due-to-high-energy-prices
"DEC 29, 2021",Alcoa to halt primary aluminium production in Spain for two years,https://www.nasdaq.com/articles/alcoa-to-halt-primary-aluminium-production-in-spain-for-two-years
"DEC 27, 2021",Alcoa Corp Shares Close in on 52-Week High - Market Mover,https://www.nasdaq.com/articles/alcoa-corp-shares-close-in-on-52-week-high-market-mover-1
"DEC 24, 2021",Alcoa Corp Shares Close in on 52-Week High - Market Mover,https://www.nasdaq.com/articles/alcoa-corp-shares-close-in-on-52-week-high-market-mover-0
"DEC 23, 2021",Alcoa Corp Shares Climb 3.3% Past Previous 52-Week High - Market Mover,https://www.nasdaq.com/articles/alcoa-corp-shares-climb-3.3-past-previous-52-week-high-market-mover
"DEC 21, 2021",Alcoa Corp Shares Close in on 52-Week High - Market Mover,https://www.nasdaq.com/articles/alcoa-corp-shares-close-in-on-52-week-high-market-mover
"DEC 21, 2021","Noteworthy Tuesday Option Activity: IGT, AA, CVGW",https://www.nasdaq.com/articles/noteworthy-tuesday-option-activity%3A-igt-aa-cvgw
"DEC 17, 2021","Unusual Options Activity in Alcoa (AA), Alibaba (BABA), and Cerner (CERN)",https://www.nasdaq.com/articles/unusual-options-activity-in-alcoa-aa-alibaba-baba-and-cerner-cern
"DEC 17, 2021",What's Behind The Recent Surge In Alcoa Stock?,https://www.nasdaq.com/articles/whats-behind-the-recent-surge-in-alcoa-stock
"DEC 16, 2021",Why Shares in Alcoa Surged This Week,https://www.nasdaq.com/articles/why-shares-in-alcoa-surged-this-week
"DEC 15, 2021",Estimating The Fair Value Of Alcoa Corporation (NYSE:AA),https://www.nasdaq.com/articles/estimating-the-fair-value-of-alcoa-corporation-nyse%3Aaa
"DEC 10, 2021",Why Alcoa Stock Popped This Week,https://www.nasdaq.com/articles/why-alcoa-stock-popped-this-week
"DEC 6, 2021",Offshore wind could power Alcoa's Portland smelter in Australia,https://www.nasdaq.com/articles/offshore-wind-could-power-alcoas-portland-smelter-in-australia
"DEC 2, 2021",January 2022 Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/january-2022-options-now-available-for-alcoa-aa
"DEC 1, 2021","Notable Wednesday Option Activity: VEEV, AA, YETI",https://www.nasdaq.com/articles/notable-wednesday-option-activity%3A-veev-aa-yeti
"DEC 1, 2021",COLUMN-Carbon brakes aluminium supply response to booming prices: Andy Home,https://www.nasdaq.com/articles/column-carbon-brakes-aluminium-supply-response-to-booming-prices%3A-andy-home
"NOV 30, 2021",One Global aluminium producer seeks Q1 premiums of $195/T -sources,https://www.nasdaq.com/articles/one-global-aluminium-producer-seeks-q1-premiums-of-%24195-t-sources
"NOV 24, 2021",How a little Texas town snagged a $17 bln Samsung chip plant deal,https://www.nasdaq.com/articles/how-a-little-texas-town-snagged-a-%2417-bln-samsung-chip-plant-deal
"NOV 17, 2021",Alcoa To Participate In Goldman Sachs Global Metals & Mining Conference At 10:00 AM ET,https://www.nasdaq.com/articles/alcoa-to-participate-in-goldman-sachs-global-metals-mining-conference-at-10%3A00-am-et
"NOV 17, 2021",Alcoa Announces Transfer Of Approx. $1 Bln Of Pension Obligations - Quick Facts,https://www.nasdaq.com/articles/alcoa-announces-transfer-of-approx.-%241-bln-of-pension-obligations-quick-facts
"NOV 17, 2021",Alcoa Stock Above $50 – What's Behind This Surge?,https://www.nasdaq.com/articles/alcoa-stock-above-%2450-whats-behind-this-surge
"NOV 15, 2021",What Kind Of Investors Own Most Of Alcoa Corporation (NYSE:AA)?,https://www.nasdaq.com/articles/what-kind-of-investors-own-most-of-alcoa-corporation-nyse%3Aaa-2021-11-15
"NOV 11, 2021",Why Metals Stocks Are Red-Hot Today,https://www.nasdaq.com/articles/why-metals-stocks-are-red-hot-today
"NOV 7, 2021",Alcoa To Restart Curtailed Aluminum Smelting Capacity At Portland Aluminium In Australia,https://www.nasdaq.com/articles/alcoa-to-restart-curtailed-aluminum-smelting-capacity-at-portland-aluminium-in-australia
"NOV 7, 2021",Alcoa to restart long idled capacity at Australian aluminium smelter,https://www.nasdaq.com/articles/alcoa-to-restart-long-idled-capacity-at-australian-aluminium-smelter-2021-11-07
"OCT 27, 2021","Alcoa Corporation (AA) Ex-Dividend Date Scheduled for October 28, 2021",https://www.nasdaq.com/articles/alcoa-corporation-aa-ex-dividend-date-scheduled-for-october-28-2021-2021-10-27
"OCT 26, 2021","Ex-Dividend Reminder: Signature Bank, EPR Properties and Alcoa",https://www.nasdaq.com/articles/ex-dividend-reminder%3A-signature-bank-epr-properties-and-alcoa-2021-10-26
"OCT 22, 2021",3 Smart Options Trades for Bulls to Play,https://www.nasdaq.com/articles/3-smart-options-trades-for-bulls-to-play-2021-10-22
"OCT 22, 2021","Notable ETF Inflow Detected - XME, FCX, AA, MP",https://www.nasdaq.com/articles/notable-etf-inflow-detected-xme-fcx-aa-mp-2021-10-22
"OCT 21, 2021",December 3rd Options Now Available For Alcoa,https://www.nasdaq.com/articles/december-3rd-options-now-available-for-alcoa-2021-10-21
"OCT 16, 2021","Alcoa (NYSE:AA) swells 22% this week, taking one-year gains to 344%",https://www.nasdaq.com/articles/alcoa-nyse%3Aaa-swells-22-this-week-taking-one-year-gains-to-344-2021-10-16
"OCT 15, 2021",Wall Street ends up with Goldman; Dow posts biggest weekly rise since June,https://www.nasdaq.com/articles/wall-street-ends-up-with-goldman-dow-posts-biggest-weekly-rise-since-june-2021-10-15
"OCT 15, 2021",Why Alcoa Stock Skyrocketed to 52-Week Highs Today,https://www.nasdaq.com/articles/why-alcoa-stock-skyrocketed-to-52-week-highs-today-2021-10-15
"OCT 15, 2021",Alcoa Corporation (AA) Q3 2021 Earnings Call Transcript,https://www.nasdaq.com/articles/alcoa-corporation-aa-q3-2021-earnings-call-transcript-2021-10-15
"OCT 14, 2021","Alcoa Q3 Results Beat Street View, To Buyback $500 Mln Shares; Stock Up 5%",https://www.nasdaq.com/articles/alcoa-q3-results-beat-street-view-to-buyback-%24500-mln-shares-stock-up-5-2021-10-14
"OCT 14, 2021",Alcoa Corp. Q3 adjusted earnings Beat Estimates,https://www.nasdaq.com/articles/alcoa-corp.-q3-adjusted-earnings-beat-estimates-2021-10-14
"OCT 14, 2021","After-Hours Earnings Report for October 14, 2021 : AA, DCT, TACO",https://www.nasdaq.com/articles/after-hours-earnings-report-for-october-14-2021-%3A-aa-dct-taco-2021-10-14
"OCT 14, 2021",Alcoa Q3 21 Earnings Conference Call At 5:00 PM ET,https://www.nasdaq.com/articles/alcoa-q3-21-earnings-conference-call-at-5%3A00-pm-et-2021-10-14
"OCT 13, 2021","Aluminum Price Nearing $3,000 – What's The Impact On Alcoa Stock?",https://www.nasdaq.com/articles/aluminum-price-nearing-%243000-whats-the-impact-on-alcoa-stock-2021-10-13
"OCT 10, 2021","Weekly Preview: Earnings to Watch This Week (AA, JPM, WBA, WFC)",https://www.nasdaq.com/articles/weekly-preview%3A-earnings-to-watch-this-week-aa-jpm-wba-wfc-2021-10-10
"OCT 8, 2021",Australian carbon offset prices hit record high in polluters' spree,https://www.nasdaq.com/articles/australian-carbon-offset-prices-hit-record-high-in-polluters-spree-2021-10-08
"OCT 6, 2021",Alcoa Reports After the Close on 10/14 -- Options Contracts Expire the Next Day,https://www.nasdaq.com/articles/alcoa-reports-after-the-close-on-10-14-options-contracts-expire-the-next-day-2021-10-06
"OCT 6, 2021",World's largest miners pledge net zero carbon emissions by 2050,https://www.nasdaq.com/articles/worlds-largest-miners-pledge-net-zero-carbon-emissions-by-2050-2021-10-06
"OCT 5, 2021",Under-the-Radar Aerospace Stocks,https://www.nasdaq.com/articles/under-the-radar-aerospace-stocks-2021-10-05
"OCT 5, 2021",Why Alcoa Stock Popped 10% in September,https://www.nasdaq.com/articles/why-alcoa-stock-popped-10-in-september-2021-10-05
"OCT 5, 2021",World's largest miners pledge net zero carbon emissions by 2050,https://www.nasdaq.com/articles/worlds-largest-miners-pledge-net-zero-carbon-emissions-by-2050-2021-10-05-0
"SEP 30, 2021",Alcoa Executes Binding Term Sheet With FYI Resources To Produce High-purity Alumina,https://www.nasdaq.com/articles/alcoa-executes-binding-term-sheet-with-fyi-resources-to-produce-high-purity-alumina-2021
"SEP 30, 2021",Interesting AA Put And Call Options For November 12th,https://www.nasdaq.com/articles/interesting-aa-put-and-call-options-for-november-12th-2021-09-30
"SEP 27, 2021","Lauren Hobart, Dick's Sporting Goods' Newest CEO, on Her People-First Strategy",https://www.nasdaq.com/articles/lauren-hobart-dicks-sporting-goods-newest-ceo-on-her-people-first-strategy-2021-09-27
"SEP 23, 2021",COLUMN-Alcoa powers up in Brazil as China aluminium powers down: Andy Home,https://www.nasdaq.com/articles/column-alcoa-powers-up-in-brazil-as-china-aluminium-powers-down%3A-andy-home-2021-09-24
"SEP 23, 2021",Best Stocks To Watch Today? 4 Industrial Stocks To Know,https://www.nasdaq.com/articles/best-stocks-to-watch-today-4-industrial-stocks-to-know-2021-09-23
"SEP 23, 2021",AA Crosses Above Average Analyst Target,https://www.nasdaq.com/articles/aa-crosses-above-average-analyst-target-2021-09-23
"SEP 23, 2021",COLUMN-Alcoa powers up in Brazil as China aluminium powers down: Andy Home,https://www.nasdaq.com/articles/column-alcoa-powers-up-in-brazil-as-china-aluminium-powers-down%3A-andy-home-2021-09-23
"SEP 22, 2021",Interesting AA Put And Call Options For October 15th,https://www.nasdaq.com/articles/interesting-aa-put-and-call-options-for-october-15th-2021-09-22
"SEP 21, 2021",Alcoa To Present At Jefferies Base Metals & Battery Materials Summit; Webcast At 1:30 PM ET,https://www.nasdaq.com/articles/alcoa-to-present-at-jefferies-base-metals-battery-materials-summit-webcast-at-1%3A30-pm-et
"SEP 21, 2021","Tuesday Sector Laggards: Metals Fabrication & Products, Construction Stocks",https://www.nasdaq.com/articles/tuesday-sector-laggards%3A-metals-fabrication-products-construction-stocks-2021-09-21
"SEP 21, 2021",Interesting AA Put And Call Options For November 19th,https://www.nasdaq.com/articles/interesting-aa-put-and-call-options-for-november-19th-2021-09-21
"SEP 20, 2021",Alcoa Plans To Restart Its Alumar Smelter Facility In Brazil,https://www.nasdaq.com/articles/alcoa-plans-to-restart-its-alumar-smelter-facility-in-brazil-2021-09-20
"SEP 20, 2021","Notable Monday Option Activity: AA, DOW, NVAX",https://www.nasdaq.com/articles/notable-monday-option-activity%3A-aa-dow-nvax-2021-09-20
"SEP 16, 2021","Japan buyer agrees to pay Q4 aluminium premium of $220/T, 19% higher than Q3",https://www.nasdaq.com/articles/japan-buyer-agrees-to-pay-q4-aluminium-premium-of-%24220-t-19-higher-than-q3-2021-09-16-0
"SEP 15, 2021",Small-Caps a Great Play on Value Investing Amidst S&P 500 Highs,https://www.nasdaq.com/articles/small-caps-a-great-play-on-value-investing-amidst-sp-500-highs-2021-09-15
"SEP 13, 2021",National Beverage Drinks Up Big Gains Despite Supply Chain Headwinds,https://www.nasdaq.com/articles/national-beverage-drinks-up-big-gains-despite-supply-chain-headwinds-2021-09-13
"SEP 10, 2021",Why Aluminum Corporation of China Stock Blasted to 52-Week Highs This Week,https://www.nasdaq.com/articles/why-aluminum-corporation-of-china-stock-blasted-to-52-week-highs-this-week-2021-09-10
"SEP 10, 2021",Do Its Financials Have Any Role To Play In Driving Alcoa Corporation's (NYSE:AA) Stock Up Recently?,https://www.nasdaq.com/articles/do-its-financials-have-any-role-to-play-in-driving-alcoa-corporations-nyse%3Aaa-stock-up
"SEP 8, 2021",7 Aluminum Stocks to Buy as Prices Hit Decade Highs,https://www.nasdaq.com/articles/7-aluminum-stocks-to-buy-as-prices-hit-decade-highs-2021-09-08
"SEP 8, 2021","XME, QCON: Big ETF Outflows",https://www.nasdaq.com/articles/xme-qcon%3A-big-etf-outflows-2021-09-08
"AUG 27, 2021",Why Alcoa Stock Is Soaring This Week and May Not Stop,https://www.nasdaq.com/articles/why-alcoa-stock-is-soaring-this-week-and-may-not-stop-2021-08-27
"AUG 23, 2021",One global aluminium producer seeks Q4 premiums of $230/T -sources,https://www.nasdaq.com/articles/one-global-aluminium-producer-seeks-q4-premiums-of-%24230-t-sources-2021-08-23
"AUG 22, 2021",What's Behind The 80% Jump In Alcoa Stock?,https://www.nasdaq.com/articles/whats-behind-the-80-jump-in-alcoa-stock-2021-08-22
"AUG 20, 2021",Why Shares of Major Metals and Mining Stocks Melted This Week,https://www.nasdaq.com/articles/why-shares-of-major-metals-and-mining-stocks-melted-this-week-2021-08-20
"AUG 20, 2021",White House withholds support of Democratic carbon border tax,https://www.nasdaq.com/articles/white-house-withholds-support-of-democratic-carbon-border-tax-2021-08-20-0
"AUG 20, 2021",White House withholds support of Democratic carbon border tax,https://www.nasdaq.com/articles/white-house-withholds-support-of-democratic-carbon-border-tax-2021-08-20
"AUG 19, 2021",Why Alcoa Stock Plunged Today,https://www.nasdaq.com/articles/why-alcoa-stock-plunged-today-2021-08-19
"AUG 12, 2021",Alcoa Reaches Analyst Target Price,https://www.nasdaq.com/articles/alcoa-reaches-analyst-target-price-2021-08-12
"AUG 6, 2021",7 Materials Stocks Ready to Supply the Infrastructure Boom,https://www.nasdaq.com/articles/7-materials-stocks-ready-to-supply-the-infrastructure-boom-2021-08-06
"AUG 6, 2021","XME, MP, CENX, AA: ETF Inflow Alert",https://www.nasdaq.com/articles/xme-mp-cenx-aa%3A-etf-inflow-alert-2021-08-06
"AUG 5, 2021",Why This Metal Stock Plunged 19% Amid a Commodities Boom,https://www.nasdaq.com/articles/why-this-metal-stock-plunged-19-amid-a-commodities-boom-2021-08-05
"AUG 4, 2021",The Top 10 Stocks to Buy According to Analysts,https://www.nasdaq.com/articles/the-top-10-stocks-to-buy-according-to-analysts-2021-08-04
"AUG 2, 2021",7 Infrastructure Stocks to Buy as America Rebuilds,https://www.nasdaq.com/articles/7-infrastructure-stocks-to-buy-as-america-rebuilds-2021-08-02
"JUL 26, 2021","Noteworthy Monday Option Activity: AA, STZ, AAL",https://www.nasdaq.com/articles/noteworthy-monday-option-activity%3A-aa-stz-aal-2021-07-26
"JUL 25, 2021",COLUMN-Aluminium producers struggle to respond to higher prices: Andy Home,https://www.nasdaq.com/articles/column-aluminium-producers-struggle-to-respond-to-higher-prices%3A-andy-home-2021-07-26
"JUL 23, 2021","XME, MP, RGLD, AA: ETF Outflow Alert",https://www.nasdaq.com/articles/xme-mp-rgld-aa%3A-etf-outflow-alert-2021-07-23
"JUL 23, 2021",Why Alcoa Stock Is Soaring This Week,https://www.nasdaq.com/articles/why-alcoa-stock-is-soaring-this-week-2021-07-23
"JUL 22, 2021",Why Kaiser Aluminum Stock Slumped Today Despite 169% Sales Growth,https://www.nasdaq.com/articles/why-kaiser-aluminum-stock-slumped-today-despite-169-sales-growth-2021-07-22
"JUL 20, 2021",Why Alcoa Stock Popped Today,https://www.nasdaq.com/articles/why-alcoa-stock-popped-today-2021-07-20
"JUL 19, 2021",Shares of AA Now Oversold,https://www.nasdaq.com/articles/shares-of-aa-now-oversold-2021-07-19
"JUL 16, 2021","Noteworthy Friday Option Activity: AA, TXG, SPOT",https://www.nasdaq.com/articles/noteworthy-friday-option-activity%3A-aa-txg-spot-2021-07-16
"JUL 16, 2021",Wall Street Has High Hopes for These 2 Unsung Stocks,https://www.nasdaq.com/articles/wall-street-has-high-hopes-for-these-2-unsung-stocks-2021-07-16
"JUL 15, 2021",Thursday's ETF with Unusual Volume: FYT,https://www.nasdaq.com/articles/thursdays-etf-with-unusual-volume%3A-fyt-2021-07-15
"JUL 15, 2021","After-Hours Earnings Report for July 15, 2021 : WAL, PBCT, AA, VLRS, MRTN",https://www.nasdaq.com/articles/after-hours-earnings-report-for-july-15-2021-%3A-wal-pbct-aa-vlrs-mrtn-2021-07-15
"JUL 15, 2021",Alcoa (AA) Q2 Earnings: What to Expect,https://www.nasdaq.com/articles/alcoa-aa-q2-earnings%3A-what-to-expect-2021-07-15
"JUL 14, 2021",What's Next For Alcoa Stock After Its 50% Rally?,https://www.nasdaq.com/articles/whats-next-for-alcoa-stock-after-its-50-rally-2021-07-14
"JUL 12, 2021",Alcoa (NYSE:AA) Takes On Some Risk With Its Use Of Debt,https://www.nasdaq.com/articles/alcoa-nyse%3Aaa-takes-on-some-risk-with-its-use-of-debt-2021-07-12
"JUL 11, 2021","Weekly Preview: Earnings to Watch This Week (AA, JPM, PEP, WFC)",https://www.nasdaq.com/articles/weekly-preview%3A-earnings-to-watch-this-week-aa-jpm-pep-wfc-2021-07-11
"JUN 30, 2021",3 Industrial Stocks To Watch In July 2021,https://www.nasdaq.com/articles/3-industrial-stocks-to-watch-in-july-2021-2021-06-30
"JUN 23, 2021",Why Falling Homebuilder Stocks Look Like a Buy,https://www.nasdaq.com/articles/why-falling-homebuilder-stocks-look-like-a-buy-2021-06-23
"JUN 22, 2021",Fed Chair's Testimony to Support Inflation Trades: Here's One Stock to Consider,https://www.nasdaq.com/articles/fed-chairs-testimony-to-support-inflation-trades%3A-heres-one-stock-to-consider-2021-06-22
"JUN 21, 2021",We Did The Math IYM Can Go To $142,https://www.nasdaq.com/articles/we-did-the-math-iym-can-go-to-%24142-2021-06-21
"JUN 18, 2021",Alcoa (AA) Shares Enter Oversold Territory,https://www.nasdaq.com/articles/alcoa-aa-shares-enter-oversold-territory-2021-06-18
"JUN 18, 2021",Why AMC Stock Popped But Express and Alcoa Stocks Dropped This Week,https://www.nasdaq.com/articles/why-amc-stock-popped-but-express-and-alcoa-stocks-dropped-this-week-2021-06-18
"JUN 17, 2021",Alcoa details plans to cut carbon emissions from making alumina,https://www.nasdaq.com/articles/alcoa-details-plans-to-cut-carbon-emissions-from-making-alumina-2021-06-17
"JUN 15, 2021","Noteworthy Tuesday Option Activity: SWBI, AA, HIG",https://www.nasdaq.com/articles/noteworthy-tuesday-option-activity%3A-swbi-aa-hig-2021-06-15
"JUN 10, 2021",July 30th Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/july-30th-options-now-available-for-alcoa-aa-2021-06-10
"JUN 10, 2021","Pre-Market Most Active for Jun 10, 2021 : CLOV, WISH, IVR, CLNE, AMC, MDLY, AHT, CLF, XIN, FCEL, SQQQ, AAL",https://www.nasdaq.com/articles/pre-market-most-active-for-jun-10-2021-%3A-clov-wish-ivr-clne-amc-mdly-aht-clf-xin-fcel-sqqq
"JUN 6, 2021","The Executive VP & General Counsel of Alcoa Corporation (NYSE:AA), Jeffrey Heeter, Just Sold 87% Of Their Holding",https://www.nasdaq.com/articles/the-executive-vp-general-counsel-of-alcoa-corporation-nyse%3Aaa-jeffrey-heeter-just-sold-87
"JUN 4, 2021","XME, HL, STLD, AA: ETF Inflow Alert",https://www.nasdaq.com/articles/xme-hl-stld-aa%3A-etf-inflow-alert-2021-06-04
"JUN 1, 2021",Some Japan buyers agree to pay 24-25% higher Q3 aluminium premium of $185/T,https://www.nasdaq.com/articles/some-japan-buyers-agree-to-pay-24-25-higher-q3-aluminium-premium-of-%24185-t-2021-06-01-0
"MAY 30, 2021",Alcoa Corporation's (NYSE:AA) Intrinsic Value Is Potentially 94% Above Its Share Price,https://www.nasdaq.com/articles/alcoa-corporations-nyse%3Aaa-intrinsic-value-is-potentially-94-above-its-share-price-2021-05
"MAY 28, 2021",AA Crosses Above Average Analyst Target,https://www.nasdaq.com/articles/aa-crosses-above-average-analyst-target-2021-05-28
"MAY 27, 2021",Alcoa Stock Sheds 10% Of Its Value Within A Week – Here's Why,https://www.nasdaq.com/articles/alcoa-stock-sheds-10-of-its-value-within-a-week-heres-why-2021-05-27
"MAY 20, 2021",Alcoa gets Australian grant for process to cut alumina emissions,https://www.nasdaq.com/articles/alcoa-gets-australian-grant-for-process-to-cut-alumina-emissions-2021-05-20
"MAY 20, 2021",One global aluminium producer seeks Q3 premiums of $185/T - sources,https://www.nasdaq.com/articles/one-global-aluminium-producer-seeks-q3-premiums-of-%24185-t-sources-2021-05-20
"MAY 13, 2021","Noteworthy ETF Inflows: IWN, DAR, CLF, AA",https://www.nasdaq.com/articles/noteworthy-etf-inflows%3A-iwn-dar-clf-aa-2021-05-13
"MAY 12, 2021",Why C3.ai Stock Does Not Compute,https://www.nasdaq.com/articles/why-c3.ai-stock-does-not-compute-2021-05-12
"MAY 10, 2021","Noteworthy Monday Option Activity: AA, FRO, JBHT",https://www.nasdaq.com/articles/noteworthy-monday-option-activity%3A-aa-fro-jbht-2021-05-10
"MAY 10, 2021","US STOCKS-Dow reaches all-time high on commodity surge; S&P, Nasdaq drop",https://www.nasdaq.com/articles/us-stocks-dow-reaches-all-time-high-on-commodity-surge-sp-nasdaq-drop-2021-05-10
"MAY 10, 2021","US STOCKS-S&P 500, Dow eye record open; materials, energy stocks rise",https://www.nasdaq.com/articles/us-stocks-sp-500-dow-eye-record-open-materials-energy-stocks-rise-2021-05-10
"MAY 10, 2021","US STOCKS-S&P futures hover at record levels; materials, energy stocks rise",https://www.nasdaq.com/articles/us-stocks-sp-futures-hover-at-record-levels-materials-energy-stocks-rise-2021-05-10
"APR 30, 2021","Notable ETF Inflow Detected - XME, AA, ATI, CLF",https://www.nasdaq.com/articles/notable-etf-inflow-detected-xme-aa-ati-clf-2021-04-30
"APR 30, 2021",Should Shareholders Reconsider Alcoa Corporation's (NYSE:AA) CEO Compensation Package?,https://www.nasdaq.com/articles/should-shareholders-reconsider-alcoa-corporations-nyse%3Aaa-ceo-compensation-package-2021-04
"APR 29, 2021",June 11th Options Now Available For Alcoa (AA),https://www.nasdaq.com/articles/june-11th-options-now-available-for-alcoa-aa-2021-04-29
"APR 21, 2021",What's Behind 14% Rise In Alcoa Stock In A Week?,https://www.nasdaq.com/articles/whats-behind-14-rise-in-alcoa-stock-in-a-week-2021-04-21
"APR 19, 2021",Alcoa Delivers Record 1Q Results As Higher Aluminum Prices Fuel Sales,https://www.nasdaq.com/articles/alcoa-delivers-record-1q-results-as-higher-aluminum-prices-fuel-sales-2021-04-19
"APR 16, 2021","5 Top Stock Trades for Monday: BA, MS, WMT, AA, KO",https://www.nasdaq.com/articles/5-top-stock-trades-for-monday%3A-ba-ms-wmt-aa-ko-2021-04-16
"APR 16, 2021",Why Alcoa Stock Just Popped,https://www.nasdaq.com/articles/why-alcoa-stock-just-popped-2021-04-16
"APR 15, 2021",Alcoa Corporation (AA) Q1 2021 Earnings Call Transcript,https://www.nasdaq.com/articles/alcoa-corporation-aa-q1-2021-earnings-call-transcript-2021-04-16
"APR 15, 2021",These 2 Earnings Reports Hold the Secret to the Stock Market's Future,https://www.nasdaq.com/articles/these-2-earnings-reports-hold-the-secret-to-the-stock-markets-future-2021-04-15
"APR 15, 2021",Alcoa Q1 Profit Trumps Street View As Aluminum Shipments And Prices Rise,https://www.nasdaq.com/articles/alcoa-q1-profit-trumps-street-view-as-aluminum-shipments-and-prices-rise-2021-04-15
"APR 15, 2021",Alcoa Corp. Q1 adjusted earnings Beat Estimates,https://www.nasdaq.com/articles/alcoa-corp.-q1-adjusted-earnings-beat-estimates-2021-04-15
"APR 15, 2021",Alcoa (AA) 1st Quarter Earnings: What to Expect,https://www.nasdaq.com/articles/alcoa-aa-1st-quarter-earnings%3A-what-to-expect-2021-04-15
"APR 14, 2021","Why Alcoa, United States Steel, and Freeport-McMoRan Stocks Surged Today",https://www.nasdaq.com/articles/why-alcoa-united-states-steel-and-freeport-mcmoran-stocks-surged-today-2021-04-14
